# x0 x1 x2 x3 x4 x5 x6 x7 amplitude sigma
0.198139 0.987983 0.536552 -0.531159 -0.991789 0.856999 -0.756155 0.212507 1.000000 1.293577
-0.421972 0.097783 0.414969 -0.513448 -0.046403 -0.946651 0.715274 -0.065305 1.000000 0.997296
-0.952803 -0.801216 -0.000527 -0.298024 0.661721 0.737581 -0.275756 -0.345639 1.000000 1.158066
0.093688 -0.725074 0.439794 0.263387 -0.160920 0.840160 0.910607 0.257599 1.000000 1.455977
0.041436 -0.393803 0.754406 0.697426 0.172903 -0.980933 -0.466037 -0.481879 1.000000 0.920433
-0.322235 -0.120058 -0.046533 0.133752 0.806329 -0.599412 -0.058408 0.538656 1.000000 1.061773
-0.231463 -0.421862 0.875714 0.351676 -0.864400 -0.434737 -0.791139 -0.371185 1.000000 1.084512
-0.395840 0.023652 -0.893356 -0.373878 0.387110 0.671351 -0.771948 0.792533 1.000000 0.565109
0.003132 -0.126082 -0.255082 0.119566 0.568439 -0.513120 0.225830 0.057885 1.000000 1.352683
0.050359 -0.950119 0.271073 0.865623 -0.087008 -0.871772 -0.333065 -0.532592 1.000000 0.772392
-0.484837 -0.801194 -0.367512 0.198703 0.786177 0.897969 -0.586520 -0.534554 1.000000 0.894716
-0.555230 0.525364 -0.605808 0.416991 0.113416 0.360443 -0.138830 0.777692 1.000000 0.749191
-0.066733 0.831881 0.308080 0.944198 0.586203 0.517865 -0.051665 -0.747443 1.000000 0.516448
-0.806259 0.793725 -0.057751 0.728882 0.839676 -0.556969 -0.466925 -0.914151 1.000000 1.181699
-0.382228 -0.502800 -0.217234 0.759307 0.426738 0.748589 0.309347 -0.967459 1.000000 1.355073
0.300043 0.451104 -0.228078 0.636378 -0.170948 -0.125135 0.564448 -0.585217 1.000000 0.870492
0.461949 0.239620 -0.138370 -0.918138 -0.806093 -0.401668 0.731368 0.626192 1.000000 0.779653
-0.362527 -0.842285 0.765878 -0.567755 -0.876640 -0.136736 0.734539 -0.174680 1.000000 1.183908
0.961613 0.303174 -0.652208 0.286801 0.964325 -0.472996 -0.742610 0.449030 1.000000 1.222747
0.117540 0.458123 -0.580856 -0.984744 0.480284 0.058710 -0.959719 0.131321 1.000000 1.349564
0.338802 0.904833 -0.020977 0.795091 -0.813324 0.004691 -0.078902 0.542883 1.000000 1.200233
-0.805738 0.122673 0.750705 -0.345463 -0.834547 -0.780999 0.378754 0.909526 1.000000 0.697301
0.581966 0.716852 0.275722 0.024156 -0.663871 0.151025 -0.227136 -0.370532 1.000000 1.468587
0.981835 0.474040 0.203815 -0.218793 -0.411785 0.846254 -0.007091 0.714974 1.000000 0.578532
-0.151279 0.705193 -0.288335 0.945823 -0.374953 0.390530 0.424557 0.790787 1.000000 1.471918
0.870824 -0.376788 -0.782910 -0.062196 0.807532 -0.380345 -0.293151 -0.999763 1.000000 0.977330
0.570780 0.135292 0.484187 0.286579 0.228259 0.818166 0.584052 -0.998711 1.000000 0.939434
-0.093251 0.607044 -0.667837 0.927246 0.634395 0.213992 0.857205 -0.233562 1.000000 0.512095
0.002835 -0.412814 -0.430224 0.772103 0.156985 -0.044152 -0.945253 -0.964225 1.000000 1.448201
-0.572656 -0.080163 -0.660539 -0.582764 0.519729 0.692796 -0.890113 0.167831 1.000000 0.964286
0.715006 -0.720696 -0.105425 0.614002 -0.824386 0.952427 0.968372 -0.976885 1.000000 0.657332
-0.817179 0.486216 0.238727 0.036616 -0.114305 -0.806197 -0.990673 0.391725 1.000000 0.907416
0.595158 -0.893543 0.898128 0.470168 0.910515 -0.456290 -0.098274 -0.476310 1.000000 1.280415
-0.907574 -0.682544 0.220756 -0.321685 0.550709 -0.542493 -0.623071 -0.330201 1.000000 1.335998
0.064662 0.116275 -0.825110 0.418941 -0.286670 -0.767484 0.222834 0.058265 1.000000 1.283598
0.272941 0.756402 0.024896 0.321201 0.866259 -0.157123 0.834907 -0.903029 1.000000 0.866751
-0.434512 0.122167 -0.646718 -0.031634 0.430618 0.300695 -0.392179 0.269545 1.000000 0.618059
-0.043643 -0.105379 -0.129121 -0.734578 -0.992292 0.174201 -0.294540 0.051319 1.000000 0.813492
-0.645592 0.651986 -0.045800 0.284267 0.197949 -0.319333 -0.929080 0.234984 1.000000 0.545972
-0.330638 0.003992 -0.037075 0.152861 0.249140 0.877107 0.054586 0.566635 1.000000 0.879576
-0.087292 0.498012 0.840201 -0.686414 -0.604007 0.713693 0.458887 0.688873 1.000000 1.229609
-0.147587 0.251883 0.875643 0.275360 0.707452 0.136868 -0.081785 0.892146 1.000000 1.098858
0.593351 0.926414 0.297807 0.462407 0.427423 0.815189 -0.266850 0.188938 1.000000 1.265054
-0.944941 0.673259 -0.824254 -0.693031 0.384134 0.332877 -0.532260 -0.345623 1.000000 0.518527
-0.035205 -0.429395 -0.110687 0.718401 0.748805 -0.673777 0.950636 0.250098 1.000000 1.118427
-0.437486 -0.502282 0.206820 0.493487 0.338566 -0.400129 -0.036064 0.218817 1.000000 1.260132
-0.275381 -0.214314 -0.356330 -0.072749 0.867696 0.975509 0.210326 -0.532181 1.000000 0.924926
0.384162 -0.110661 0.026916 0.145901 0.964489 -0.903423 -0.534738 0.669302 1.000000 1.499701
0.172348 0.025289 -0.381974 -0.179695 0.610515 -0.373950 0.794030 -0.099763 1.000000 0.617083
0.489674 0.209311 0.550522 0.530282 0.140424 -0.098039 -0.708498 -0.294392 1.000000 1.036062
0.518725 0.816712 0.248234 0.801547 0.671893 -0.370734 0.556005 0.512762 1.000000 0.871178
0.914495 0.473936 0.321669 -0.291273 -0.248786 -0.902307 0.426580 0.889894 1.000000 0.938279
-0.803330 -0.744623 -0.237739 -0.839541 -0.503268 0.481487 -0.367469 0.855599 1.000000 1.434807
0.440046 0.088690 -0.615854 0.872611 -0.665190 -0.192469 -0.063714 0.117240 1.000000 0.552163
-0.496744 0.979841 -0.630562 -0.700487 0.511588 -0.030035 -0.383221 0.982598 1.000000 1.188872
0.001094 0.298374 0.782571 -0.795958 -0.090886 0.157744 0.198532 0.898038 1.000000 1.273582
0.587968 -0.415409 -0.440474 0.096413 0.565557 -0.634029 -0.742674 0.486029 1.000000 0.815549
0.007121 -0.061724 0.310551 -0.334965 0.559312 -0.186876 0.185413 -0.705334 1.000000 0.666030
-0.031544 -0.127485 0.975232 -0.534401 -0.381857 -0.739108 -0.847692 0.805685 1.000000 1.383425
-0.803796 0.967655 -0.049941 0.816896 -0.609625 -0.288635 0.264573 0.051428 1.000000 0.844872
-0.651565 -0.324102 0.587478 -0.225373 -0.258595 0.323044 0.145229 0.804802 1.000000 1.419694
-0.429570 -0.737343 0.841508 -0.538153 -0.822534 0.363623 -0.611487 0.596070 1.000000 1.414724
0.564279 -0.389645 -0.677938 0.452458 -0.661186 -0.207016 0.950978 -0.368740 1.000000 0.818034
0.478558 0.486513 0.265291 -0.365388 -0.976059 -0.829306 -0.790231 0.495742 1.000000 1.191561
-0.081984 0.932672 0.505469 -0.422981 0.224468 0.876382 0.179820 -0.747421 1.000000 1.249532
-0.818733 -0.755109 -0.976697 0.609113 -0.806501 -0.585910 -0.887465 -0.958419 1.000000 1.478553
0.049595 0.191706 -0.813763 -0.669777 -0.811582 0.466336 0.230314 0.472868 1.000000 1.462841
-0.224633 -0.838977 0.362036 -0.907038 -0.337534 -0.488660 -0.229211 0.360444 1.000000 1.409904
-0.615520 0.152872 0.746573 0.844141 -0.836998 0.815586 0.042710 -0.042831 1.000000 0.801049
-0.062184 0.882466 -0.996460 0.751157 -0.951704 -0.081422 -0.315898 0.504779 1.000000 1.175168
-0.354619 0.633295 0.571589 -0.158174 0.229322 -0.287718 0.145617 0.673245 1.000000 1.008393
-0.928263 0.558538 0.293472 -0.222040 0.798503 -0.641639 -0.437712 -0.568959 1.000000 0.903958
-0.874384 0.126291 -0.699060 -0.459718 -0.315909 0.840984 0.432930 -0.968804 1.000000 1.116252
0.833508 0.877732 -0.990983 -0.260198 -0.226081 -0.468356 -0.780626 0.165069 1.000000 1.145982
0.099671 0.053952 0.248700 -0.434530 -0.520940 0.630502 0.521268 -0.443236 1.000000 0.684677
0.849836 -0.670057 -0.280348 0.510120 -0.744346 0.265219 -0.030727 -0.533785 1.000000 1.091741
-0.196027 -0.048531 0.467071 -0.387285 0.200298 0.436215 0.598380 -0.034479 1.000000 0.922525
0.099803 0.662252 0.446992 0.641302 0.524281 0.568757 -0.704844 -0.448538 1.000000 0.636209
0.520521 0.354186 -0.248423 -0.575465 -0.310584 -0.981076 -0.757899 -0.422418 1.000000 1.207387
-0.309115 -0.319311 0.841550 -0.412462 -0.546304 0.822471 0.135342 -0.162533 1.000000 1.063501
0.690163 -0.019107 -0.430877 -0.027531 -0.904177 0.646913 0.157816 0.077507 1.000000 1.167002
-0.479124 -0.378502 0.327453 -0.315372 0.725386 -0.967033 -0.895998 0.786487 1.000000 1.181134
0.032391 -0.094892 0.573829 0.156923 0.388850 -0.765842 -0.560855 0.019295 1.000000 0.821013
-0.932974 0.270530 0.959965 -0.440741 0.596900 -0.445476 0.416178 0.371657 1.000000 0.525061
0.279398 0.827733 -0.436748 0.855587 -0.048465 -0.937706 -0.999399 -0.856580 1.000000 0.655804
-0.345081 -0.083088 -0.116614 -0.745566 -0.522075 -0.047418 -0.746684 0.275062 1.000000 0.789864
-0.022273 0.766092 -0.327475 -0.464067 -0.171674 -0.990503 -0.035774 -0.672973 1.000000 0.937544
-0.938243 -0.058877 -0.899376 0.249348 -0.415742 0.366554 0.182997 0.078399 1.000000 1.053598
0.699684 0.134646 -0.513714 -0.185826 -0.655692 0.565798 -0.090685 0.125480 1.000000 0.659836
-0.156772 -0.172971 0.617941 0.727939 -0.614864 -0.236420 0.241175 0.314291 1.000000 0.578791
0.764765 0.063458 -0.955976 0.289538 -0.320358 -0.575586 0.182194 -0.600922 1.000000 0.931588
0.025425 0.963975 0.760001 0.465878 0.655552 0.157877 -0.338998 0.132224 1.000000 0.901198
0.348509 -0.757712 -0.003783 0.736342 -0.788486 0.523398 -0.566530 0.047369 1.000000 0.848805
0.767223 -0.104990 0.664979 -0.477764 0.799111 0.768802 -0.857805 -0.716286 1.000000 1.011417
-0.654648 0.362263 0.806465 0.994728 -0.164625 0.649343 -0.015107 0.408451 1.000000 1.290054
0.671044 0.098964 0.192308 0.372563 -0.839105 -0.674550 -0.234975 -0.102044 1.000000 0.780507
-0.812347 0.674551 0.511791 -0.008348 -0.133232 -0.918995 0.830178 -0.587657 1.000000 1.475792
0.409207 -0.621585 0.035897 -0.571032 -0.558112 0.542444 -0.913118 -0.488664 1.000000 0.983542
-0.903584 0.734939 -0.471393 -0.505993 -0.192672 -0.703850 0.702929 0.242733 1.000000 1.356755
-0.446446 -0.951571 -0.432801 -0.110605 -0.969541 -0.124988 -0.709992 -0.050865 1.000000 1.241320
0.281772 0.267595 -0.706118 -0.864796 -0.781522 0.187718 -0.225241 0.798370 1.000000 1.109833
0.692599 0.096979 0.161162 0.850287 -0.115650 0.532302 0.764126 0.704444 1.000000 1.379091
0.425123 0.550493 -0.325081 0.486890 0.907190 -0.938656 0.233979 0.373901 1.000000 0.850391
0.421353 -0.545247 -0.955452 -0.965055 -0.552285 -0.182393 -0.267233 0.635205 1.000000 0.856793
-0.854794 -0.815063 0.338426 -0.066946 -0.902550 0.339369 0.969364 0.416256 1.000000 0.609913
0.144508 0.302580 0.564306 -0.590763 -0.478799 -0.851658 -0.208168 0.461605 1.000000 0.557158
0.046619 -0.322211 -0.388551 -0.511079 -0.732941 -0.437898 0.403134 0.320169 1.000000 1.359597
-0.932249 0.933408 0.210150 0.252188 -0.681392 0.586198 0.482544 -0.860874 1.000000 0.787141
0.024298 0.652635 -0.602855 -0.054179 0.225823 0.819972 -0.222354 0.767133 1.000000 1.124682
0.056341 0.193004 0.863323 -0.349704 -0.769708 -0.360839 0.558879 -0.598212 1.000000 1.299344
0.583981 -0.041243 -0.615935 -0.700167 -0.318003 0.705264 -0.778369 0.949885 1.000000 0.571503
-0.522363 0.296357 0.344318 -0.928426 0.665357 0.503155 0.513849 -0.040278 1.000000 1.172177
-0.489335 -0.452155 -0.711193 0.441325 -0.524000 -0.616714 0.554433 -0.794197 1.000000 1.183892
-0.129355 0.907084 -0.159521 -0.734687 -0.304546 -0.257297 0.375569 -0.203001 1.000000 1.095964
0.443433 0.359747 0.220673 -0.216086 0.953757 -0.716592 0.530150 0.501923 1.000000 0.913960
-0.466393 0.767920 -0.896205 -0.595614 -0.852832 0.080780 0.975452 -0.287913 1.000000 1.405221
-0.060258 -0.288625 0.422579 -0.368798 -0.409740 0.155353 0.687931 -0.332187 1.000000 0.809558
-0.675823 -0.910816 0.260767 0.135220 -0.246440 0.716926 0.309793 0.747637 1.000000 1.181062
0.161322 -0.676730 -0.401007 -0.867955 0.047716 -0.817272 -0.702437 -0.711284 1.000000 0.720668
-0.705991 0.151603 -0.937245 -0.187137 -0.343921 -0.229311 -0.528035 -0.152346 1.000000 0.866610
-0.359601 0.393157 -0.327154 0.017098 -0.414023 0.446463 -0.805418 0.944398 1.000000 1.089047
0.780507 0.391499 -0.912590 -0.562070 0.594616 0.742202 0.336368 0.488458 1.000000 0.644485
0.134290 -0.147058 -0.193766 0.629324 -0.369528 -0.147452 0.581154 0.929356 1.000000 0.613288
-0.594397 -0.675142 -0.296015 -0.321455 0.391272 0.981314 0.426511 0.025801 1.000000 1.270943
-0.317810 0.885658 -0.101557 0.004675 0.953500 -0.056714 -0.505562 -0.106416 1.000000 0.860612
-0.695233 0.377745 -0.188088 -0.714747 0.556157 -0.639833 0.582927 0.005592 1.000000 0.734193
0.441089 -0.793455 -0.730827 0.973716 -0.365356 0.132405 0.945776 0.043056 1.000000 0.720283
0.392617 0.437469 0.558067 0.140038 0.793041 0.905117 -0.426771 0.944824 1.000000 1.163570
0.496820 0.788119 -0.498772 -0.727478 0.593027 0.461907 0.026596 -0.091994 1.000000 1.303239
0.576400 -0.172817 -0.938608 -0.544028 -0.789277 0.750676 0.768216 -0.227031 1.000000 1.248473
0.634077 0.540055 -0.224708 0.647519 -0.406227 0.251746 0.921479 -0.974131 1.000000 1.482894
0.701346 -0.697540 -0.027133 -0.339841 0.074284 -0.957384 -0.266146 0.134846 1.000000 1.352642
-0.377263 0.832872 -0.024984 0.000919 0.442175 -0.826205 -0.814753 -0.248256 1.000000 1.349521
-0.783160 -0.350818 0.977199 -0.499137 -0.879070 -0.906515 -0.241250 0.830156 1.000000 0.734763
0.154342 0.861764 -0.378139 0.037351 -0.977640 -0.592319 -0.822370 0.245154 1.000000 1.073131
-0.017378 0.046384 -0.125776 -0.397319 -0.406442 -0.027395 -0.399806 0.998672 1.000000 1.425408
0.884515 0.473883 -0.804793 -0.176865 0.051996 0.863127 -0.893528 0.228656 1.000000 1.111829
-0.882601 -0.473072 0.239739 0.180693 -0.135223 0.513537 -0.528746 -0.621644 1.000000 1.243305
-0.466388 -0.383019 0.645302 -0.730673 -0.404134 0.655263 -0.900894 -0.617254 1.000000 0.606057
-0.249789 -0.998154 -0.360627 -0.740904 -0.750804 -0.517952 -0.418469 0.129736 1.000000 1.116218
0.175531 -0.311855 -0.368536 -0.650622 -0.183516 -0.324518 -0.289292 0.500699 1.000000 0.500118
0.640122 -0.029672 0.444504 -0.178130 -0.154211 0.665819 0.769512 -0.761323 1.000000 0.873502
0.505875 0.713630 -0.221837 0.209774 -0.919125 0.477782 0.137443 0.193937 1.000000 1.452675
-0.002914 0.489434 -0.075026 0.619147 -0.664967 0.813068 -0.179017 -0.332085 1.000000 1.481299
-0.509136 0.678522 -0.036557 0.518210 -0.488716 0.007405 0.399709 0.275361 1.000000 1.141772
-0.148312 0.500617 0.265550 -0.624498 0.023137 -0.383603 -0.027823 0.772146 1.000000 0.974193
0.393523 0.788760 -0.221827 -0.146636 -0.413118 -0.397069 0.432475 0.439560 1.000000 1.303416
0.696288 0.386997 -0.243048 -0.610070 -0.055227 -0.671667 -0.009434 -0.656087 1.000000 1.309118
0.985330 0.209484 0.533504 0.408414 0.443118 0.911898 -0.694168 0.956612 1.000000 0.894478
-0.380778 0.794249 -0.007856 -0.347292 0.671611 -0.261681 0.822187 -0.133634 1.000000 0.502396
-0.406612 -0.424970 0.532498 0.892329 -0.053586 0.506167 0.777952 -0.299763 1.000000 1.225532
-0.613334 -0.188181 0.056803 -0.763922 0.795566 -0.400346 0.579755 0.639964 1.000000 0.831875
0.398988 -0.187993 -0.892160 0.671263 -0.907213 -0.631700 -0.493050 0.913872 1.000000 0.575569
-0.944297 0.502072 -0.203055 -0.111053 0.063594 0.336017 0.824350 -0.082954 1.000000 0.811230
-0.745624 -0.399476 0.955646 0.001193 -0.262689 -0.425332 0.276080 -0.480911 1.000000 0.943061
-0.550986 -0.704439 -0.018093 0.365544 0.429676 0.446881 -0.578758 0.161941 1.000000 1.241940
0.017802 -0.417362 -0.692530 -0.937976 -0.319058 -0.797380 -0.784875 -0.470736 1.000000 0.768990
-0.615443 -0.458792 -0.992454 -0.154796 0.976955 -0.869190 -0.421893 0.715418 1.000000 0.662044
0.103254 -0.563802 -0.774495 -0.494943 0.981685 -0.426232 0.763037 -0.193911 1.000000 1.103280
0.048443 0.904557 0.390734 0.356851 -0.372851 -0.866370 -0.911316 0.542297 1.000000 0.630055
0.163195 0.928461 -0.697271 0.858819 -0.994521 -0.521077 -0.702493 -0.056783 1.000000 1.202802
0.107854 0.792272 0.719498 0.302502 0.828048 -0.783410 -0.639284 -0.375613 1.000000 0.523928
-0.545026 0.676591 -0.450706 0.524233 0.392120 -0.254751 -0.719839 0.217388 1.000000 0.704179
-0.839835 -0.535699 -0.541177 -0.054188 -0.910295 0.205924 -0.209994 0.311039 1.000000 1.052030
0.396980 -0.700856 0.581316 -0.834390 0.543312 0.982817 0.039058 0.730420 1.000000 0.950634
0.401281 0.678103 -0.917450 -0.113884 -0.588143 0.649722 -0.721008 0.980779 1.000000 0.798652
0.334121 0.246827 -0.451056 0.501451 0.143215 -0.302442 0.717260 -0.089500 1.000000 0.585879
0.575273 -0.036698 -0.389724 0.664836 0.097944 0.301016 0.187389 -0.541650 1.000000 1.406483
0.789936 0.775923 0.227095 0.710762 0.632284 0.358653 0.607216 0.241985 1.000000 0.661450
0.814779 0.286210 0.670507 -0.890244 -0.156885 0.931333 -0.736452 -0.405435 1.000000 0.872639
-0.387599 -0.486298 -0.207831 -0.977445 0.253762 -0.625917 -0.805070 0.598654 1.000000 0.546393
0.328667 -0.789084 -0.768438 0.408329 -0.183860 0.641597 0.116244 -0.109735 1.000000 0.557268
0.043512 0.053505 0.891136 -0.395594 -0.551128 -0.280807 0.614216 -0.089004 1.000000 0.663697
0.943902 0.772333 0.668341 0.579003 0.702213 -0.961195 0.366781 0.482999 1.000000 0.716223
0.363038 -0.814662 -0.438242 -0.403760 0.901717 0.361642 -0.779830 -0.126329 1.000000 0.585034
0.039230 -0.784256 -0.739612 0.540698 -0.263336 0.472937 0.746658 0.042498 1.000000 0.904786
-0.592367 -0.814927 -0.311263 -0.840513 -0.372129 -0.030413 -0.433038 0.254306 1.000000 1.436179
-0.152000 0.116778 0.734513 -0.674283 -0.021061 0.231075 -0.661354 -0.077152 1.000000 0.589729
0.516522 0.824344 -0.856791 -0.588959 -0.316129 0.048624 -0.671440 0.433451 1.000000 0.588072
0.684933 -0.171030 0.730472 -0.012043 -0.195929 0.977548 0.125981 0.475732 1.000000 0.928483
-0.915037 -0.574930 0.998592 -0.170199 0.217974 -0.884886 -0.257793 0.008036 1.000000 0.849532
0.842843 0.938830 -0.148037 -0.633733 0.292735 0.826337 -0.882692 -0.480353 1.000000 0.916953
-0.845002 -0.895611 -0.756043 -0.614329 -0.467325 0.860604 0.636792 -0.231596 1.000000 1.465445
-0.283266 -0.106941 -0.775003 0.752599 -0.017259 -0.150760 0.131671 0.672370 1.000000 1.094581
-0.512057 0.317843 0.065256 0.212652 0.572310 -0.663960 0.945168 -0.497250 1.000000 0.667851
0.457446 0.694223 0.551693 -0.792181 -0.785650 -0.886976 0.571196 -0.319239 1.000000 0.962552
-0.957417 -0.341554 -0.247779 0.365554 -0.965483 0.440317 -0.759211 -0.816890 1.000000 1.244090
0.874966 -0.506828 0.409303 0.892203 0.582540 -0.692560 0.452336 -0.186091 1.000000 1.320983
-0.962912 0.254431 -0.019939 -0.966060 0.255484 0.592887 0.918254 -0.545063 1.000000 0.998526
-0.712539 -0.284459 -0.310342 -0.078813 0.649057 0.738032 0.288913 0.121649 1.000000 1.181530
-0.953767 -0.904597 0.303063 -0.304634 -0.529424 0.074065 -0.438430 -0.540491 1.000000 0.990747
-0.853687 0.762793 -0.377579 -0.914880 -0.451481 -0.764501 0.432545 0.264784 1.000000 0.648423
0.984453 0.195767 0.351635 0.109370 -0.625399 -0.807922 -0.184190 0.419663 1.000000 1.052465
0.285362 0.975173 -0.698619 -0.311684 0.553425 0.009949 -0.486853 -0.442330 1.000000 1.149172
0.258070 -0.555696 0.064561 -0.044866 0.445624 0.170353 0.801254 0.678417 1.000000 0.516761
0.328566 0.994259 -0.118117 -0.133381 0.266567 -0.177079 -0.120486 0.399454 1.000000 1.053625
0.385284 -0.558954 -0.043491 -0.669966 -0.164604 -0.520764 0.854661 -0.382401 1.000000 0.608301
0.926767 0.886354 0.176083 -0.706287 0.768002 -0.303759 0.472353 0.633343 1.000000 0.822702
