# x0 x1 x2 x3 x4 x5 x6 x7 amplitude sigma
-0.615147 -0.624563 -0.005840 0.167614 0.846227 0.242693 -0.200242 0.542411 1.000000 1.394075
0.075522 -0.792141 0.923288 -0.042361 0.405088 -0.445109 -0.560180 -0.159535 1.000000 1.396302
-0.434835 -0.330946 0.476930 0.750434 0.578259 -0.505042 -0.742207 -0.665643 1.000000 0.935819
-0.844565 0.326314 -0.889377 0.678234 -0.361898 0.137285 -0.295352 0.586777 1.000000 1.197062
0.166039 0.490505 -0.349214 -0.118857 -0.046507 -0.701152 -0.810336 0.108995 1.000000 0.908197
-0.627706 -0.607139 0.189577 -0.045856 0.424094 0.432396 0.718811 0.900910 1.000000 0.716955
0.949811 -0.120747 0.404886 0.379128 -0.409010 0.590768 0.833119 -0.059785 1.000000 1.223998
0.352816 0.962206 0.283395 -0.935600 0.764506 0.397054 -0.205652 0.142232 1.000000 1.482876
0.976674 0.298442 0.759089 0.654691 0.909503 -0.305280 -0.760406 -0.960637 1.000000 0.844613
-0.582275 -0.066428 0.243030 -0.496167 0.723280 -0.005866 -0.877698 0.752731 1.000000 1.082837
0.826086 -0.518885 0.853340 -0.586662 -0.766337 -0.464815 0.095609 -0.643673 1.000000 1.287415
0.294121 0.836501 0.217112 0.132347 -0.169804 0.617512 0.871226 0.557928 1.000000 0.674880
-0.719388 -0.135913 -0.104889 0.759222 -0.786314 0.201036 0.105095 0.457287 1.000000 1.362054
-0.599692 -0.710493 0.551408 -0.198233 -0.876407 0.473322 0.440542 0.807463 1.000000 1.048569
-0.651394 0.875380 0.289417 -0.758286 -0.444989 0.939790 0.291163 0.128536 1.000000 0.931904
0.471895 0.454322 -0.515129 -0.347081 0.322720 0.792879 0.086872 -0.259007 1.000000 0.578223
0.839753 0.854850 -0.972820 0.415031 -0.095725 -0.909425 0.765583 -0.861011 1.000000 1.471852
-0.798458 0.135950 0.047850 0.586446 0.446163 0.044174 -0.305263 0.237439 1.000000 0.884447
0.963884 0.300658 -0.503706 -0.523946 0.993815 -0.617091 -0.859223 0.798117 1.000000 1.445770
0.171353 0.584238 0.275010 -0.671816 -0.409461 -0.420210 -0.065941 -0.010307 1.000000 1.477468
0.628911 0.726272 -0.862720 -0.605405 0.924740 -0.459930 0.286021 0.909566 1.000000 1.013366
0.332035 -0.786099 0.771073 -0.199986 -0.826782 0.256602 0.417165 0.355870 1.000000 0.686373
-0.937046 -0.083642 -0.118643 0.562934 0.419451 0.783807 -0.073172 -0.032720 1.000000 1.205122
0.985185 -0.620150 -0.954891 -0.509064 0.744075 -0.214243 0.010291 0.154528 1.000000 1.024453
-0.649743 0.128267 0.834856 0.424527 0.185272 -0.508033 0.526388 -0.267984 1.000000 0.961977
-0.724758 0.612121 -0.422771 0.062961 -0.146319 0.265424 0.961480 -0.221526 1.000000 0.968458
0.195837 -0.083006 -0.103831 -0.432919 -0.309644 0.119369 -0.059119 0.542397 1.000000 0.828813
-0.916379 0.783144 -0.901228 0.726280 0.286053 0.764028 0.560320 -0.872536 1.000000 1.038299
-0.810865 0.714378 -0.164416 0.749598 0.495131 0.037545 -0.220065 -0.016086 1.000000 0.858144
0.922009 -0.596108 -0.896343 -0.249886 0.464855 -0.250836 0.837892 -0.454158 1.000000 0.915403
-0.830895 0.193043 0.582090 0.598898 -0.160994 0.543890 -0.448880 0.164824 1.000000 0.761609
-0.323607 -0.228184 -0.284030 -0.326501 0.416199 0.339929 0.577783 0.820697 1.000000 0.669879
0.578925 0.673738 0.281032 -0.942034 0.586530 -0.444913 -0.361179 -0.597887 1.000000 1.326521
-0.561788 0.150939 -0.640049 -0.845773 0.952542 -0.325072 0.087196 0.348554 1.000000 1.374841
-0.876648 0.798217 0.562126 0.755318 -0.892916 -0.748177 0.538833 -0.812768 1.000000 0.967053
0.805911 -0.688156 0.790874 0.694045 0.790321 0.990044 -0.138096 -0.720691 1.000000 1.427039
-0.020548 0.329088 0.846355 -0.024732 0.550435 0.135809 0.210767 -0.898082 1.000000 1.418071
0.311170 -0.058319 0.573361 -0.257724 0.655442 0.941080 0.976289 0.103438 1.000000 0.595659
0.741570 -0.810177 -0.933273 0.668802 -0.240769 0.839891 -0.351989 -0.810135 1.000000 0.669063
0.830965 0.114359 -0.156614 -0.282435 0.355650 0.848613 -0.017462 -0.407934 1.000000 0.657375
-0.321290 0.411436 -0.831387 -0.809440 -0.111644 -0.251264 -0.147422 -0.855454 1.000000 1.270140
-0.309950 -0.566406 0.760087 0.852475 0.930399 -0.171259 0.162024 0.056007 1.000000 0.690010
-0.964174 -0.652743 0.491415 0.644315 -0.306916 0.685880 0.555623 0.901655 1.000000 0.729591
0.515723 -0.373421 0.079486 0.428705 -0.771205 0.639037 0.391402 0.052968 1.000000 0.916029
-0.024658 -0.325124 -0.441594 -0.850401 0.713609 -0.336787 0.612977 -0.855547 1.000000 1.072369
-0.197627 -0.356407 -0.858200 -0.647620 0.946273 0.923027 0.740478 -0.284716 1.000000 1.250575
-0.909139 -0.103885 0.400874 0.326445 -0.087780 0.732937 0.519724 0.254172 1.000000 0.802081
-0.103720 -0.189377 0.515068 0.609780 0.733075 0.949224 -0.767288 0.405724 1.000000 0.708204
0.213508 -0.664999 -0.856890 0.826443 0.294696 -0.610129 -0.857174 -0.608776 1.000000 1.454448
-0.964203 0.262887 -0.609070 0.106191 0.618795 -0.465280 0.777625 -0.217717 1.000000 0.616708
0.892967 -0.232651 0.021300 -0.687809 0.835670 -0.891364 0.714308 -0.678063 1.000000 0.597703
-0.618965 -0.689611 0.698304 -0.027670 -0.111216 0.686277 0.301869 -0.060022 1.000000 0.954052
-0.968473 -0.829644 0.388274 0.719677 -0.151199 0.541650 -0.077119 0.926646 1.000000 0.932690
-0.133054 -0.264019 -0.258060 -0.608932 -0.768071 -0.325952 -0.625902 0.171960 1.000000 1.306318
-0.643092 -0.125656 -0.040048 0.113528 0.038351 -0.711039 -0.283326 -0.657106 1.000000 0.835799
-0.573586 -0.183191 0.939786 0.726364 0.568721 -0.028595 -0.190560 -0.429893 1.000000 1.439210
-0.579295 0.333085 -0.654850 0.381673 0.793236 -0.866408 0.861591 0.899333 1.000000 0.995644
0.326219 0.787494 -0.072218 0.908331 -0.305232 -0.245930 0.113226 -0.616423 1.000000 0.886181
-0.936688 0.289013 -0.416214 -0.529150 -0.235245 -0.356995 0.095075 0.151768 1.000000 1.163421
-0.823197 0.263688 0.026984 0.082298 -0.027661 0.517505 -0.308893 -0.312834 1.000000 0.762999
0.581197 0.164296 -0.191443 0.117824 -0.473528 -0.833777 -0.918558 0.666627 1.000000 0.915482
-0.953590 -0.452116 0.100121 -0.710127 0.628219 0.995445 0.030473 -0.447725 1.000000 0.933677
-0.170318 0.705389 0.100708 0.856785 -0.688079 -0.851127 0.427352 -0.067245 1.000000 1.368899
0.385944 -0.982372 -0.390550 -0.919587 -0.028875 0.028936 -0.210847 0.672004 1.000000 1.369555
-0.857331 -0.283263 -0.020057 -0.624098 0.897398 0.369969 0.785714 0.924836 1.000000 0.508294
-0.207186 -0.429361 0.911140 -0.158885 -0.457207 -0.175032 -0.286456 -0.869569 1.000000 0.771219
-0.399088 0.528090 -0.260138 -0.070221 -0.249210 -0.476749 -0.137884 -0.462076 1.000000 1.101929
-0.473203 -0.667211 -0.938724 0.845865 0.731371 0.315854 -0.757377 0.716299 1.000000 1.324006
-0.900941 0.439424 -0.723623 0.050149 -0.675888 0.297944 0.539727 0.571656 1.000000 0.603962
-0.788251 -0.533953 -0.442986 0.440413 0.720720 -0.230965 0.183098 0.462110 1.000000 0.716039
-0.471589 -0.709674 -0.461712 0.138490 -0.867707 0.739904 -0.036257 -0.542718 1.000000 0.554862
0.697566 -0.087633 -0.845391 0.865270 0.586944 0.188780 0.015331 -0.963099 1.000000 0.784434
0.441719 0.108878 0.481022 -0.947828 0.791001 -0.913076 0.091994 0.795599 1.000000 0.593811
-0.367254 -0.767736 0.231338 0.117729 -0.066804 0.811805 -0.327912 -0.212887 1.000000 1.142519
-0.472676 -0.000820 -0.284643 -0.569428 -0.984230 -0.902400 -0.997689 -0.536827 1.000000 1.012034
-0.070008 0.836117 -0.669116 -0.962366 0.293845 -0.886659 0.286848 -0.815313 1.000000 1.492180
0.500272 -0.514889 0.739540 0.920605 0.077241 -0.325435 0.683732 0.316006 1.000000 0.936769
0.977604 0.038458 0.530426 0.338609 0.132129 0.105175 0.725684 -0.611752 1.000000 0.704283
-0.121869 0.294463 0.446259 -0.248125 -0.604116 -0.318578 -0.265260 0.836523 1.000000 1.485194
-0.321274 -0.782102 -0.608433 -0.623695 0.275792 0.555535 -0.147671 0.956959 1.000000 1.206494
-0.446372 0.600159 0.878134 -0.334975 0.953916 -0.249920 0.807177 -0.131896 1.000000 0.921428
-0.284476 -0.399810 0.943920 -0.504778 -0.001244 -0.788734 0.200537 -0.031122 1.000000 1.258637
-0.699625 -0.237258 -0.251401 -0.841594 0.177541 -0.936144 0.588213 -0.609634 1.000000 1.041314
0.516208 0.442085 0.583540 -0.208658 -0.562797 0.198300 0.421278 0.412544 1.000000 0.700784
-0.032263 -0.091494 0.639113 0.059919 -0.017338 -0.895180 -0.912934 -0.763198 1.000000 1.157626
0.930360 -0.720082 -0.219472 0.436892 -0.206314 0.057315 0.112131 -0.195853 1.000000 0.903956
-0.801843 0.204839 -0.785267 0.562541 -0.673816 -0.871769 0.068388 0.498315 1.000000 1.448628
-0.223470 -0.839521 0.508765 0.886639 0.740661 -0.277942 -0.780710 0.605071 1.000000 1.400927
0.411860 0.870176 0.918110 0.811187 -0.691937 0.810379 0.962529 -0.386178 1.000000 0.948789
0.521175 0.207212 0.650231 -0.611319 -0.689029 0.190630 -0.885857 0.398915 1.000000 0.531675
0.263913 -0.684974 -0.738273 -0.482529 -0.148752 0.630568 0.323974 -0.264174 1.000000 1.251978
-0.602812 -0.923172 -0.162871 -0.328764 0.676808 0.136601 -0.659181 0.226761 1.000000 0.574333
-0.070153 -0.137107 -0.830432 -0.041670 -0.012315 -0.531520 -0.653192 -0.767579 1.000000 0.564179
-0.869586 0.664998 0.650990 -0.132709 -0.251773 0.512866 -0.553341 -0.036793 1.000000 0.790258
-0.720858 -0.109852 -0.379870 0.664034 0.184160 0.209179 -0.426404 0.169950 1.000000 1.029067
-0.018274 0.623692 0.405278 -0.235042 -0.190529 0.624716 -0.609127 0.735578 1.000000 0.837576
0.477810 -0.815219 0.854301 0.774665 0.466052 0.978252 0.890498 -0.444845 1.000000 1.326097
0.348768 -0.776623 -0.019696 -0.970654 -0.241236 -0.259398 0.501888 0.011018 1.000000 0.754328
0.039658 0.628035 0.617962 0.539101 0.254827 0.014418 -0.178941 0.754451 1.000000 1.335708
0.207718 0.772972 0.709501 -0.996609 -0.145420 -0.058765 -0.391150 0.857062 1.000000 0.738499
-0.056923 -0.998685 0.842314 -0.882113 -0.340416 -0.429933 0.400104 -0.680022 1.000000 1.305874
-0.358553 -0.387385 -0.101539 -0.441635 0.817560 0.730661 0.609565 -0.602605 1.000000 1.047363
-0.411955 -0.924332 -0.831475 0.154144 -0.965604 0.433097 0.906028 0.459960 1.000000 0.667687
0.100320 0.465864 -0.358024 -0.893864 0.922445 -0.763363 0.476506 -0.647377 1.000000 0.716696
0.395053 0.861509 0.199458 0.629937 0.543436 -0.351159 -0.425876 0.075040 1.000000 1.430979
-0.910326 -0.058219 0.609856 -0.124066 -0.212851 -0.753687 0.780401 0.493994 1.000000 1.158264
0.218132 -0.481543 -0.665988 -0.585001 -0.410806 0.999810 -0.527490 -0.990044 1.000000 0.608455
-0.230342 -0.534631 0.525548 0.917188 -0.930295 0.890512 -0.962515 0.857113 1.000000 1.169560
-0.802511 -0.292251 0.258613 0.585847 0.085564 -0.392954 -0.994943 -0.722344 1.000000 1.025447
0.829029 0.794229 0.618468 -0.509105 -0.955576 0.134384 0.722452 -0.144761 1.000000 0.554516
0.040313 0.547477 -0.989156 0.447718 0.662400 0.641592 0.191756 -0.929492 1.000000 0.745357
-0.184287 -0.854966 -0.101753 -0.280499 -0.562325 -0.372724 -0.850912 0.272612 1.000000 1.139499
-0.088559 0.084326 -0.749567 0.339024 -0.601543 0.613121 -0.003353 -0.405629 1.000000 1.200955
0.962187 0.504017 -0.599978 0.955915 0.209351 -0.605823 0.182977 -0.046259 1.000000 1.169838
0.674505 -0.911157 -0.659482 0.341071 -0.878642 -0.195077 -0.933900 -0.731434 1.000000 0.859345
-0.122049 -0.286528 -0.967451 -0.378490 0.350765 -0.384505 0.756578 0.726010 1.000000 0.703597
-0.714876 0.796517 0.905526 -0.540000 -0.581290 -0.610539 0.569931 0.250181 1.000000 0.957525
0.794788 0.987592 -0.943326 -0.732401 -0.178843 0.197536 0.907894 -0.304206 1.000000 1.272891
0.896173 -0.491809 0.826240 0.042784 0.642024 0.126026 0.077351 -0.889434 1.000000 0.729804
-0.412794 0.226476 -0.188623 -0.745744 0.298305 -0.909455 -0.355705 0.887133 1.000000 0.612374
0.346104 0.036739 -0.232916 -0.462985 0.468810 0.526088 -0.179942 -0.922527 1.000000 1.351742
-0.119717 0.129453 0.885646 0.976949 0.973756 -0.679691 -0.833821 -0.027467 1.000000 0.527053
-0.660011 0.416899 0.208721 0.287719 -0.919321 -0.966240 0.708575 -0.227861 1.000000 1.017181
-0.900149 0.845734 0.176892 0.536193 0.403462 0.660338 -0.420305 -0.541358 1.000000 1.254690
-0.867282 -0.751624 -0.211829 -0.482402 -0.552198 0.348667 0.129983 -0.511709 1.000000 1.150464
0.000999 -0.695298 -0.994470 -0.603159 -0.834521 0.039861 -0.311055 0.583085 1.000000 1.440688
-0.433188 0.797629 0.423721 0.210147 0.695147 0.252561 0.664183 -0.506988 1.000000 1.003872
-0.461465 0.048568 -0.832214 -0.878121 0.894972 -0.187525 -0.750101 -0.485142 1.000000 1.034936
-0.641684 -0.930829 0.826783 0.187256 -0.816391 0.416561 -0.732694 0.395269 1.000000 1.477232
0.528666 -0.950123 -0.495569 -0.748257 -0.243883 -0.788720 -0.546782 -0.586485 1.000000 0.804465
-0.570995 0.819095 0.825169 0.554083 0.145940 0.938465 -0.555180 -0.448424 1.000000 0.595858
0.493653 0.844217 0.236716 0.867363 -0.164397 0.723109 -0.238732 0.208202 1.000000 1.230710
0.766564 -0.789425 -0.932498 0.656506 -0.478764 -0.406593 0.018525 0.970225 1.000000 0.528151
-0.295078 -0.815850 -0.108063 -0.780117 -0.013293 -0.562402 0.989177 -0.433014 1.000000 1.047356
-0.363241 -0.305137 -0.457979 0.157379 0.494087 -0.848245 0.973401 -0.026644 1.000000 0.939210
-0.002805 0.720834 -0.794869 0.531276 -0.450191 0.330966 0.196415 0.727040 1.000000 1.474090
0.908524 0.931479 -0.286257 0.818939 0.860610 -0.200041 0.073630 -0.309483 1.000000 0.602276
-0.049087 -0.889706 0.028812 0.548086 0.919357 0.628110 -0.364575 -0.365013 1.000000 0.760965
0.074234 0.019984 -0.524025 -0.321824 0.052469 -0.809092 -0.711982 0.327075 1.000000 1.220407
-0.633218 -0.679508 0.016969 0.121715 0.061219 -0.144483 0.325279 0.294952 1.000000 1.014144
-0.072645 0.854328 -0.119145 -0.619965 -0.972711 0.332925 -0.687107 -0.054420 1.000000 0.681314
0.531671 -0.443967 -0.042095 0.779363 -0.100511 -0.798689 -0.199161 -0.497394 1.000000 1.082655
0.242620 -0.214257 0.998101 -0.279191 0.197447 0.749113 -0.276707 0.926068 1.000000 1.244123
0.148093 -0.244355 -0.320010 -0.095882 0.496538 0.685382 0.442986 0.750435 1.000000 1.316039
-0.568692 -0.084589 0.500497 -0.777293 0.476696 -0.139698 0.285041 0.479016 1.000000 1.424868
-0.737074 -0.375701 -0.018168 0.874813 0.502832 0.368018 -0.070493 -0.463029 1.000000 0.631659
-0.968573 -0.647334 0.239477 0.282131 0.733344 -0.466971 -0.357305 -0.985881 1.000000 1.194332
0.708044 -0.231192 0.147027 0.985391 0.886266 -0.234135 0.327753 0.447804 1.000000 1.124454
0.016365 0.275540 0.187617 0.378857 0.991651 0.611249 -0.606746 -0.415838 1.000000 1.191493
0.017631 -0.833426 -0.334039 0.442798 -0.405648 0.856274 -0.826656 -0.759855 1.000000 0.561236
0.059439 0.943993 0.893725 0.093566 -0.749898 -0.705614 -0.263050 0.099082 1.000000 1.223118
0.225332 -0.051996 0.706477 -0.968415 -0.400759 -0.060539 0.318663 -0.518180 1.000000 1.049785
-0.137305 -0.200306 0.737626 -0.568839 0.058432 0.943812 0.400561 0.254074 1.000000 0.582429
0.096034 0.761197 -0.956595 -0.954629 0.380403 -0.485031 -0.952188 -0.426595 1.000000 1.196530
0.984501 -0.995422 -0.314695 -0.681140 -0.999723 0.466735 0.886133 0.800857 1.000000 1.332717
0.582689 0.812164 0.370311 -0.217269 -0.806105 0.483616 0.874696 -0.155487 1.000000 1.489635
0.926412 -0.303591 0.361477 -0.657615 -0.331172 -0.953628 0.483597 0.258508 1.000000 0.641038
-0.872775 0.313019 -0.904513 -0.308961 0.085082 0.628713 0.078689 -0.996145 1.000000 1.259610
0.184724 0.274629 -0.418377 -0.813335 0.427675 -0.688372 0.595123 0.525381 1.000000 0.876483
0.301076 0.851258 -0.336916 0.896351 -0.984640 0.928426 0.703915 0.769268 1.000000 1.156962
-0.464609 0.712799 0.013723 -0.044925 0.569326 0.882488 -0.633088 -0.779554 1.000000 1.372696
-0.700591 0.443075 0.096229 -0.717321 0.266185 0.641752 0.945194 0.573075 1.000000 0.950890
-0.284364 0.987617 0.046463 0.019516 0.525866 0.626216 -0.509423 -0.756412 1.000000 1.147972
-0.253870 -0.914265 0.363988 -0.887483 0.281571 -0.230000 0.314340 -0.003603 1.000000 0.663598
0.297180 0.856074 0.871162 -0.459325 -0.843760 -0.823731 -0.582810 0.329041 1.000000 0.645123
-0.517304 -0.165790 -0.169103 -0.559502 -0.915274 0.167882 0.219107 -0.067401 1.000000 0.645116
-0.968282 -0.162538 -0.465696 0.660134 -0.257783 -0.541215 0.652612 0.439636 1.000000 1.470779
-0.992591 0.240996 0.213431 0.931113 0.877187 -0.776280 -0.978933 0.264437 1.000000 1.291315
0.658244 0.697273 -0.868229 0.325015 0.910079 -0.976458 0.912390 -0.453204 1.000000 0.964366
-0.316816 0.915297 0.415710 -0.195945 0.938582 -0.065863 -0.218179 0.949967 1.000000 0.561114
-0.867772 0.672626 0.648996 0.364314 -0.947068 0.865505 -0.391714 -0.821512 1.000000 1.453178
-0.127782 -0.062948 -0.028337 0.515983 0.579937 0.203929 -0.070348 -0.770194 1.000000 0.754658
-0.020318 -0.580217 -0.200208 -0.361947 -0.239764 -0.565755 0.228594 0.666283 1.000000 1.494110
0.740189 0.427652 -0.745773 0.025930 0.380428 -0.603559 0.815346 -0.073063 1.000000 0.975617
0.689494 -0.186184 0.450940 0.911641 0.673406 -0.590589 0.337272 0.704071 1.000000 1.114734
-0.663978 0.447011 -0.700072 -0.818767 0.213103 0.660209 0.223519 0.469483 1.000000 0.913560
0.793467 -0.478021 -0.428630 0.260430 -0.391530 -0.294461 -0.750314 0.294646 1.000000 1.454302
0.888448 0.911936 -0.130107 0.601623 -0.505844 0.768875 -0.666734 0.891461 1.000000 0.685196
-0.674477 0.771858 0.627650 -0.314203 0.669044 -0.748220 0.259006 0.543517 1.000000 1.052635
0.074209 -0.033290 -0.866590 0.494331 -0.804715 0.236050 0.372546 0.520025 1.000000 0.848644
0.539326 -0.334993 0.376221 -0.649469 0.757598 -0.285248 -0.906367 -0.011285 1.000000 1.324954
0.695067 0.047663 0.183664 0.128661 0.140857 -0.058203 0.595558 -0.812124 1.000000 1.217184
-0.847104 0.615116 0.513848 0.716024 0.017409 0.130267 -0.897987 -0.886436 1.000000 1.464216
-0.941941 -0.540190 0.668288 0.232244 -0.807260 -0.236064 0.948746 0.702766 1.000000 1.052392
-0.049248 -0.326379 -0.962867 0.613624 -0.159241 0.346755 -0.007750 -0.798888 1.000000 0.671426
0.230201 -0.643562 -0.061810 0.891090 -0.357924 0.171171 -0.201043 -0.098463 1.000000 0.581896
0.168563 -0.259204 -0.785937 0.751101 0.420513 0.971917 -0.973515 0.579690 1.000000 0.565660
-0.935788 -0.345619 -0.647870 -0.664960 -0.197685 0.098216 0.021450 -0.344115 1.000000 0.913193
0.295375 0.322913 -0.113193 0.637449 0.714996 0.047499 -0.550883 -0.569155 1.000000 0.642699
0.321953 0.068862 -0.063244 -0.819242 -0.652893 0.666932 -0.378679 0.163321 1.000000 1.187265
-0.760357 0.361426 -0.731687 -0.483849 0.831172 0.006205 0.897543 -0.709361 1.000000 0.803305
0.550847 0.902369 0.156090 -0.458498 -0.574877 0.465815 -0.995822 0.902980 1.000000 0.883075
-0.740869 -0.807306 0.159539 -0.583934 0.825952 -0.401732 -0.471873 0.736912 1.000000 0.877004
0.605424 0.365367 0.347285 0.325999 -0.103819 0.039340 0.455394 0.098822 1.000000 0.711559
-0.368538 -0.033281 -0.177775 0.677678 0.660372 0.148808 0.542424 0.500260 1.000000 0.853965
-0.345896 0.855161 0.607070 0.500246 -0.443119 -0.365918 0.374734 0.620483 1.000000 0.932995
-0.429369 -0.167011 0.181013 0.084418 -0.809492 -0.568983 0.203539 0.468538 1.000000 1.297264
0.459833 -0.381011 0.450327 -0.785779 0.750115 -0.199749 0.407715 -0.929429 1.000000 1.271089
-0.728684 0.181913 0.661192 0.527844 -0.393645 0.990042 -0.196306 0.097238 1.000000 0.742168
0.363896 0.326913 -0.582064 -0.562325 -0.224065 -0.798568 -0.520315 0.988890 1.000000 0.860227
-0.856045 0.499721 0.212620 0.987024 -0.940312 0.009733 0.965039 -0.222001 1.000000 0.617056
0.186555 -0.817976 0.969526 0.316531 -0.961014 0.231846 0.770870 0.319577 1.000000 1.004979
-0.362171 0.277606 -0.431798 -0.646037 -0.989582 -0.457958 -0.089526 0.893369 1.000000 1.302148
-0.472501 -0.343088 0.530431 0.308269 -0.090741 0.152089 0.110378 0.445987 1.000000 1.353888
-0.455647 -0.239586 0.422782 -0.173148 -0.914100 0.909086 -0.232808 0.670556 1.000000 1.021086
0.574476 0.390002 -0.181627 0.910855 -0.920282 -0.307835 0.406851 0.532475 1.000000 1.195805
0.614870 0.061777 0.326637 -0.673270 0.651553 0.390543 -0.941352 -0.297508 1.000000 1.250428
-0.886615 0.499554 -0.057245 0.577558 -0.850052 -0.069201 0.958603 -0.881835 1.000000 1.353495
0.689320 -0.841878 -0.712170 0.289257 -0.551118 0.566682 0.917340 -0.903821 1.000000 0.886995
-0.810549 0.389527 0.859092 -0.778240 0.499688 -0.604943 0.110876 0.093918 1.000000 1.347116
-0.591682 -0.338390 0.870221 0.673520 -0.140792 0.494164 -0.991985 0.812221 1.000000 0.624888
0.195275 -0.110386 0.838477 0.550377 -0.575023 -0.283603 -0.522363 0.253193 1.000000 1.411298
-0.692423 0.089311 -0.483064 0.828380 -0.914113 0.456574 0.351504 0.292810 1.000000 1.493315
-0.941527 -0.442627 -0.215087 -0.991539 0.176718 -0.165916 -0.138783 -0.549099 1.000000 0.891135
0.019902 -0.185530 0.215602 0.148322 -0.994336 0.175394 -0.222073 0.654278 1.000000 0.612008
0.130465 -0.839816 0.325221 0.522740 -0.644129 -0.374148 0.294110 -0.243095 1.000000 0.900214
0.109525 0.917017 -0.361532 -0.496933 0.618727 0.763321 -0.482538 0.379878 1.000000 1.099340
